____________________________________________________________________
			P o w e r T O P

____________________________________________________________________
 *  *  *   System Information   *  *  *

PowerTOP Version;v2.11-1-g7ef7f79 ran at Sat Oct  8 09:43:18 2022

Kernel Version;Linux version 5.4.0-104-generic
System Name;pc-i440fx-4.1
CPU Information;4 Intel Xeon Processor (Skylake)
OS Information;Ubuntu 20.04.4 LTS

Target: 1 units/s;System:  1356.0 wakeup/s;CPU:  17.5% usage;GPU: 0 ops/s;GFX: 0 wakeups/s;VFS: 0 ops/s;

____________________________________________________________________
 *  *  *   Top 10 Power Consumers   *  *  *

Usage;Events/s;Category;Description;PW Estimate
  1.3%;471.3;Interrupt;[3] net_rx(softirq);  1.88 W  
  0.2%;298.2;Timer;tick_sched_timer;  1.18 W  
  0.2%; 75.5;Process;[PID 13034] postgres: stats collector  ;  301 mW  
  0.0%; 52.2;Process;[PID 11] [rcu_sched];  207 mW  
  0.1%; 36.6;Timer;hrtimer_wakeup;  145 mW  
  0.0%; 32.2;kWork;blk_mq_requeue_work;  128 mW  
  0.8%; 26.0;Process;[PID 11660] postgres ;  115 mW  
  0.1%; 25.0;Interrupt;[4] block(softirq); 99.7 mW  
  0.0%; 19.8;kWork;free_work; 78.3 mW  
  0.1%; 12.2;Interrupt;[7] sched(softirq); 49.8 mW  

____________________________________________________________________
 *  *  *   Processor Idle State Report   *  *  *

Package;0
;
;
;

CPU;0
CPU;1
CPU;2
CPU;3
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;

____________________________________________________________________
 *  *  *   Processor Frequency Report   *  *  *

Package;0
Idle; 100.0% 
;
;
;
;

CPU 0
Idle; 100.0% 
CPU 1
Idle; 100.0% 
CPU 2
Idle; 100.0% 
CPU 3
Idle; 100.0% 
;
;
;
;
;
;
;
;

____________________________________________________________________
 *  *  *   Overview of Software Power Consumers   *  *  *

Usage;Wakeups/s;GPU ops/s;Disk IO/s;GFX Wakeups/s;Category;Description;PW Estimate
352.2 us/s;  0.7;;;;Interrupt;[28] virtio1-output.0; 3.44 mW  
288.0 us/s;  0.7;;;;Process;[PID 18599] postgres; 3.34 mW  
272.6 us/s;  0.7;;;;Process;[PID 18577] postgres; 3.32 mW  
271.8 us/s;  0.7;;;;Process;[PID 18623] postgres; 3.32 mW  
267.6 us/s;  0.7;;;;Process;[PID 18796] postgres; 3.31 mW  
265.8 us/s;  0.7;;;;Process;[PID 18467] postgres; 3.31 mW  
264.9 us/s;  0.7;;;;Process;[PID 18576] postgres; 3.31 mW  
264.1 us/s;  0.7;;;;Process;[PID 18507] postgres; 3.31 mW  
260.8 us/s;  0.7;;;;Process;[PID 18493] postgres; 3.30 mW  
259.3 us/s;  0.7;;;;Process;[PID 18560] postgres; 3.30 mW  
256.2 us/s;  0.7;;;;Process;[PID 18563] postgres; 3.29 mW  
 19.8 us/s;  0.8;;;;Process;[PID 530] /sbin/multipathd -d -s ; 3.19 mW  
335.8 us/s;  0.7;;;;Process;[PID 18910] postgres; 3.16 mW  
322.9 us/s;  0.7;;;;Process;[PID 18666] postgres; 3.14 mW  
316.2 us/s;  0.7;;;;Process;[PID 18525] postgres; 3.13 mW  
314.8 us/s;  0.7;;;;Process;[PID 18547] postgres; 3.12 mW  
313.4 us/s;  0.7;;;;Process;[PID 18638] postgres; 3.12 mW  
308.9 us/s;  0.7;;;;Process;[PID 18637] postgres; 3.11 mW  
307.0 us/s;  0.7;;;;Process;[PID 18561] postgres; 3.11 mW  
305.9 us/s;  0.7;;;;Process;[PID 18891] postgres; 3.11 mW  
303.5 us/s;  0.7;;;;Process;[PID 18669] postgres; 3.11 mW  
299.8 us/s;  0.7;;;;Process;[PID 18727] postgres; 3.10 mW  
299.1 us/s;  0.7;;;;Process;[PID 18570] postgres; 3.10 mW  
297.3 us/s;  0.7;;;;Process;[PID 18885] postgres; 3.10 mW  
294.2 us/s;  0.7;;;;Process;[PID 18810] postgres; 3.09 mW  
292.9 us/s;  0.7;;;;Process;[PID 18591] postgres; 3.09 mW  
292.9 us/s;  0.7;;;;Process;[PID 18671] postgres; 3.09 mW  
292.5 us/s;  0.7;;;;Process;[PID 18906] postgres; 3.09 mW  
292.2 us/s;  0.7;;;;Process;[PID 18863] postgres; 3.09 mW  
292.2 us/s;  0.7;;;;Process;[PID 18871] postgres; 3.09 mW  
291.5 us/s;  0.7;;;;Process;[PID 18524] postgres; 3.09 mW  
291.3 us/s;  0.7;;;;Process;[PID 18795] postgres; 3.09 mW  
289.0 us/s;  0.7;;;;Process;[PID 18517] postgres; 3.08 mW  
287.9 us/s;  0.7;;;;Process;[PID 18663] postgres; 3.08 mW  
287.5 us/s;  0.7;;;;Process;[PID 18556] postgres; 3.08 mW  
287.2 us/s;  0.7;;;;Process;[PID 18542] postgres; 3.08 mW  
286.4 us/s;  0.7;;;;Process;[PID 18480] postgres; 3.08 mW  
285.8 us/s;  0.7;;;;Process;[PID 18850] postgres; 3.08 mW  
284.3 us/s;  0.7;;;;Process;[PID 18704] postgres; 3.08 mW  
284.2 us/s;  0.7;;;;Process;[PID 18470] postgres; 3.08 mW  
283.8 us/s;  0.7;;;;Process;[PID 18687] postgres; 3.07 mW  
283.0 us/s;  0.7;;;;Process;[PID 18482] postgres; 3.07 mW  
282.0 us/s;  0.7;;;;Process;[PID 18464] postgres; 3.07 mW  
280.7 us/s;  0.7;;;;Process;[PID 18588] postgres; 3.07 mW  
280.4 us/s;  0.7;;;;Process;[PID 18681] postgres; 3.07 mW  
279.7 us/s;  0.7;;;;Process;[PID 18902] postgres; 3.07 mW  
279.5 us/s;  0.7;;;;Process;[PID 18658] postgres; 3.07 mW  
279.2 us/s;  0.7;;;;Process;[PID 18580] postgres; 3.07 mW  
278.8 us/s;  0.7;;;;Process;[PID 18606] postgres; 3.07 mW  
278.4 us/s;  0.7;;;;Process;[PID 18513] postgres; 3.07 mW  
277.6 us/s;  0.7;;;;Process;[PID 18900] postgres; 3.06 mW  
277.1 us/s;  0.7;;;;Process;[PID 18936] postgres; 3.06 mW  
276.2 us/s;  0.7;;;;Process;[PID 18686] postgres; 3.06 mW  
275.3 us/s;  0.7;;;;Process;[PID 18881] postgres; 3.06 mW  
275.3 us/s;  0.7;;;;Process;[PID 18475] postgres; 3.06 mW  
275.0 us/s;  0.7;;;;Process;[PID 18664] postgres; 3.06 mW  
274.8 us/s;  0.7;;;;Process;[PID 18554] postgres; 3.06 mW  
274.1 us/s;  0.7;;;;Process;[PID 18683] postgres; 3.06 mW  
273.5 us/s;  0.7;;;;Process;[PID 18602] postgres; 3.06 mW  
273.4 us/s;  0.7;;;;Process;[PID 18585] postgres; 3.06 mW  
273.3 us/s;  0.7;;;;Process;[PID 18909] postgres; 3.06 mW  
273.2 us/s;  0.7;;;;Process;[PID 18959] postgres; 3.06 mW  
272.3 us/s;  0.7;;;;Process;[PID 18650] postgres; 3.06 mW  
272.1 us/s;  0.7;;;;Process;[PID 18503] postgres; 3.06 mW  
271.9 us/s;  0.7;;;;Process;[PID 18628] postgres; 3.06 mW  
271.9 us/s;  0.7;;;;Process;[PID 18604] postgres; 3.06 mW  
271.7 us/s;  0.7;;;;Process;[PID 18620] postgres; 3.06 mW  
271.7 us/s;  0.7;;;;Process;[PID 18665] postgres; 3.06 mW  
271.4 us/s;  0.7;;;;Process;[PID 18631] postgres; 3.06 mW  
271.4 us/s;  0.7;;;;Process;[PID 18711] postgres; 3.06 mW  
271.1 us/s;  0.7;;;;Process;[PID 18690] postgres; 3.05 mW  
270.9 us/s;  0.7;;;;Process;[PID 18892] postgres; 3.05 mW  
270.8 us/s;  0.7;;;;Process;[PID 18537] postgres; 3.05 mW  
270.4 us/s;  0.7;;;;Process;[PID 18688] postgres; 3.05 mW  


The system baseline power is estimated at:  5.63  W;
____________________________________________________________________
 *  *  *   Device Power Report   *  *  *

Usage;Device Name;PW Estimate
 17.5%;CPU misc;  5.63 W   
 17.5%;CPU core;    0 mW   
 17.5%;DRAM;    0 mW   
 2234 pkts/s;nic:br-751ae5d4d490;           
 2234 pkts/s;nic:veth5ed8fac;           
 2234 pkts/s;Network interface: eth0 (virtio_net);           
100.0%;PCI Device: Device 1234:1111;           
100.0%;USB device: QEMU USB Tablet (QEMU);           
100.0%;PCI Device: Intel Corporation 82371SB PIIX3 ISA [Natoma/Triton II];           
100.0%;PCI Device: Red Hat, Inc. Virtio SCSI;           
100.0%;PCI Device: Intel Corporation 82371SB PIIX3 USB [Natoma/Triton II];           
100.0%;USB device: UHCI Host Controller;           
100.0%;PCI Device: Intel Corporation 82371AB/EB/MB PIIX4 ACPI;           
100.0%;PCI Device: Red Hat, Inc. Virtio network device;           
100.0%;PCI Device: Red Hat, Inc. Virtio block device;           
100.0%;PCI Device: Red Hat, Inc. Virtio RNG;           
100.0%;PCI Device: Intel Corporation 82371SB PIIX3 IDE [Natoma/Triton II];           
100.0%;PCI Device: Intel Corporation 440FX - 82441FX PMC [Natoma];           
  1.0 pkts/s;nic:veth14fb732;           
  1.0 pkts/s;nic:veth609a2a9;           
  0.0%;runtime-kgdboc;           
  0.0%;runtime-alarmtimer.0.auto;           
  0.0 pkts/s;nic:docker0;           
  0.0%;runtime-pcspkr;           
  0.0%;runtime-i8042;           
  0.0%;runtime-reg-dummy;           
  0.0%;runtime-QEMU0002:00;           
  0.0%;runtime-platform-framebuffer.0;           
  0.0%;runtime-eisa.0;           
  0.0%;runtime-Fixed MDIO bus.0;           
  0.0%;runtime-PNP0103:00;           
  0.0%;runtime-serial8250;           
  0.0 pkts/s;nic:vetha53225f;           
____________________________________________________________________
 *  *  *   Process Device Activity   *  *  *

Process;Device
systemd;/dev/autofs
;/dev/kmsg
;/dev/rfkill
systemd-journal;/dev/kmsg
;/dev/kmsg
multipathd;/dev/mapper/control
systemd-logind;/dev/input/event0
;/dev/input/event1
none;/dev/kmsg

____________________________________________________________________
 *  *  *   AHCI ALPM Residency Statistics - Not supported on this macine   *  *  *

____________________________________________________________________
 *  *  *   Software Settings in Need of Tuning   *  *  *

Description;Script
VM writeback timeout;echo '1500' > '/proc/sys/vm/dirty_writeback_centisecs';
Autosuspend for USB device QEMU USB Tablet [QEMU];echo 'auto' > '/sys/bus/usb/devices/1-1/power/control';
Runtime PM for PCI Device Intel Corporation 440FX - 82441FX PMC [Natoma];echo 'auto' > '/sys/bus/pci/devices/0000:00:00.0/power/control';
Runtime PM for PCI Device Intel Corporation 82371SB PIIX3 USB [Natoma/Triton II];echo 'auto' > '/sys/bus/pci/devices/0000:00:01.2/power/control';
Runtime PM for disk sda;echo 'auto' > '/sys/block/sda/device/power/control';
Runtime PM for PCI Device Intel Corporation 82371SB PIIX3 ISA [Natoma/Triton II];echo 'auto' > '/sys/bus/pci/devices/0000:00:01.0/power/control';
Runtime PM for PCI Device Red Hat, Inc. Virtio block device;echo 'auto' > '/sys/bus/pci/devices/0000:00:04.0/power/control';
Runtime PM for PCI Device Red Hat, Inc. Virtio RNG;echo 'auto' > '/sys/bus/pci/devices/0000:00:1e.0/power/control';
Runtime PM for PCI Device Red Hat, Inc. Virtio SCSI;echo 'auto' > '/sys/bus/pci/devices/0000:00:01.5/power/control';
Runtime PM for PCI Device Intel Corporation 82371AB/EB/MB PIIX4 ACPI;echo 'auto' > '/sys/bus/pci/devices/0000:00:01.3/power/control';
Runtime PM for PCI Device Red Hat, Inc. Virtio network device;echo 'auto' > '/sys/bus/pci/devices/0000:00:03.0/power/control';
Runtime PM for PCI Device Intel Corporation 82371SB PIIX3 IDE [Natoma/Triton II];echo 'auto' > '/sys/bus/pci/devices/0000:00:01.1/power/control';
Runtime PM for port ata1 of PCI device: Intel Corporation 82371SB PIIX3 IDE [Natoma/Triton II];echo 'auto' > '/sys/bus/pci/devices/0000:00:01.1/ata1/power/control';
Runtime PM for port ata2 of PCI device: Intel Corporation 82371SB PIIX3 IDE [Natoma/Triton II];echo 'auto' > '/sys/bus/pci/devices/0000:00:01.1/ata2/power/control';
Runtime PM for PCI Device Device 1234:1111;echo 'auto' > '/sys/bus/pci/devices/0000:00:02.0/power/control';
____________________________________________________________________
 *  *  *   Untunable Software Issues   *  *  *

Description
____________________________________________________________________
 *  *  *   Optimal Tuned Software Settings   *  *  *

Description
NMI watchdog should be turned off
Autosuspend for USB device UHCI Host Controller [usb1]

____________________________________________________________________
 *  *  *   Wake status of the devices   *  *  *

Description;Script
Wake status for USB device usb1;echo 'enabled' > '/sys/bus/usb/devices/usb1/power/wakeup';
Wake status for USB device 1-1;echo 'enabled' > '/sys/bus/usb/devices/1-1/power/wakeup';
Wake status for USB device usb1;echo 'enabled' > '/sys/bus/usb/devices/usb1/power/wakeup';
Wake status for USB device 1-1;echo 'enabled' > '/sys/bus/usb/devices/1-1/power/wakeup';
Wake status for USB device usb1;echo 'enabled' > '/sys/bus/usb/devices/usb1/power/wakeup';
Wake status for USB device 1-1;echo 'enabled' > '/sys/bus/usb/devices/1-1/power/wakeup';
Wake status for USB device usb1;echo 'enabled' > '/sys/bus/usb/devices/usb1/power/wakeup';
Wake status for USB device 1-1;echo 'enabled' > '/sys/bus/usb/devices/1-1/power/wakeup';
Wake status for USB device usb1;echo 'enabled' > '/sys/bus/usb/devices/usb1/power/wakeup';
Wake status for USB device 1-1;echo 'enabled' > '/sys/bus/usb/devices/1-1/power/wakeup';
Wake status for USB device usb1;echo 'enabled' > '/sys/bus/usb/devices/usb1/power/wakeup';
Wake status for USB device 1-1;echo 'enabled' > '/sys/bus/usb/devices/1-1/power/wakeup';
Wake status for USB device usb1;echo 'enabled' > '/sys/bus/usb/devices/usb1/power/wakeup';
Wake status for USB device 1-1;echo 'enabled' > '/sys/bus/usb/devices/1-1/power/wakeup';
Wake status for USB device usb1;echo 'enabled' > '/sys/bus/usb/devices/usb1/power/wakeup';
Wake status for USB device 1-1;echo 'enabled' > '/sys/bus/usb/devices/1-1/power/wakeup';
